,Unnamed: 0,_id,address,ambience_rating,food_rating,rating,rest_name,review,review_length,review_title,rid,service_rating,url
316,316,5501b952ce17c917795f85d8,"801 Montgomery StreetSan Francisco, CA  94133",2.0,4.0,4.4,Roka Akor - San Francisco,"The food is very good, but service is below par for an expensive place.",71,"The food is very good, but",108919,3.0,http://www.opentable.com/roka-akor-san-francisco?rid=108919&tab=2&page=8
317,317,5501b9a0ce17c917795f871c,"3277 Sacramento StreetSan Francisco, CA  94115",5.0,5.0,4.1,Osteria Cucina Toscana,"We had the best time.  From the time we arrived Gina, the Owner,  made sure we were happy and explained the new wine list.  Juan our waiter was very friendly, has a good sense of humor, and knows the menu very well.  He directed us to the specials, including Chicken Sienna which was delicious. The food is always cooked to order and  the salad with the artichoke hearts, which is a menu item, was fresh and crisp.  Really a neighborhood gem.",442,Lady Somerset lReports,109222,5.0,http://www.opentable.com/osteria-cucina-toscana?rid=109222&tab=2&page=1
318,318,5501b9a1ce17c917795f871d,"3277 Sacramento StreetSan Francisco, CA  94115",3.0,2.0,4.1,Osteria Cucina Toscana,"Not very good food for the prices. Maybe we ordered wrong but the salad was lame, with dressing served on the site.....risotto was served in the wrong kind of plate. Seriously mediocre food. I'll never go here again. Ever.",222,Not good,109222,4.0,http://www.opentable.com/osteria-cucina-toscana?rid=109222&tab=2&page=2
319,319,5501b9a1ce17c917795f871e,"3277 Sacramento StreetSan Francisco, CA  94115",5.0,5.0,4.1,Osteria Cucina Toscana,"We went for their Acoustic Bistro night (Mondays) and it was fantastic. It is a small restaurant so it can get loud, but that might just be on Mondays. Amazing food. Great for date night.",187,Great Food,109222,5.0,http://www.opentable.com/osteria-cucina-toscana?rid=109222&tab=2&page=3
320,320,5501b9fece17c917795f88a0,"303 Second StreetSan Francisco, CA  94107",4.0,4.0,3.9,Red Dog,"I suspect Red Dog is hopping during the week after work, but on a Saturday night it was only about half full. But the food was fantastic (scotch egg and beer bread to start; wild nettle tagliatelle and the steak for entrees, and the pear fritters for dessert), the drinks strong, and the service friendly and helpful.",317,"Quiet, but that wasn't a bad thing",109618,3.0,http://www.opentable.com/red-dog?rid=109618&tab=2&page=1
321,321,5501b9fece17c917795f88a1,"303 Second StreetSan Francisco, CA  94107",4.0,3.0,3.9,Red Dog,"Ate here a while back, pretty safe stuff. Service was decent, although they sat us by door w/ no one in dining room and it is super drafty by door. Moved when asked....food ok, standard CA fare 
Ribs were great",210,OK,109618,3.0,http://www.opentable.com/red-dog?rid=109618&tab=2&page=2
322,322,5501ba1ace17c917795f8916,"661 Divisadero StreetSan Francisco, CA  94117",4.0,5.0,4.0,La Urbana,"The most delicious food we had in San Francisco overall. The mole octopus appetizer was unbelievably tender and tasty. The special for that evening was a scallop and risotto entree and it was unbelievably buttery and flavorful. For dessert, we had the ice cream sandwiches; they we're filled with the most yummy home-made dulce de leche ice- cream we have ever had. We will remember this meal for a very long time!",414,Delicious new take on authentic Mexican,109705,5.0,http://www.opentable.com/la-urbana?rid=109705&tab=2&page=1
323,323,5501ba1ace17c917795f8917,"661 Divisadero StreetSan Francisco, CA  94117",5.0,4.0,4.0,La Urbana,"Food is great, staff are very nice, but noise level was painful.  Better to avoid Thurs-Sat if this is a sensitive area for you.",128,Noise nearly blew my eardrums,109705,4.0,http://www.opentable.com/la-urbana?rid=109705&tab=2&page=2
324,324,5501ba1ace17c917795f8918,"661 Divisadero StreetSan Francisco, CA  94117",5.0,5.0,4.0,La Urbana,"We had a wonderful experience at La Urbana! Decor was vibrant with many small & interesting touches. Staff was welcoming and knowledgeable. We had 2 delicious appetizers - Aguachile ceviche and pork in black bean broth with pea shoots and house made tortillas. We had two salads : one with scallops, with mango, jicama, chile and more. Another with wonderful grilled asparagus, arugula, nopales. We shared an entree of sea bass with crispy skin on cauliflower polenta with poblano cream. Each bites had surprises that were still harmonious. We had two amazing and visually beautiful desserts with delightful flavor and texture surprises. Tried a Mezcal flight with its special salts and orange but will stick to tequila. Memorable night!",737,Sophisticated Mexico City!,109705,5.0,http://www.opentable.com/la-urbana?rid=109705&tab=2&page=3
325,325,5501ba1bce17c917795f8919,"661 Divisadero StreetSan Francisco, CA  94117",5.0,4.0,4.0,La Urbana,"Booked solid since it opened a few months ago, and worth it. Attentive service, fantastic mezcal bar, modern take on Mexican. Appetizers are great - go for the pork carnitas. Menu is not extensive, but a good selection.",219,Hot La Urbana,109705,5.0,http://www.opentable.com/la-urbana?rid=109705&tab=2&page=4
326,326,5501ba1bce17c917795f891a,"661 Divisadero StreetSan Francisco, CA  94117",3.0,2.0,4.0,La Urbana,"After hearing a few people 'rave' about this place, we had to check it out. But we were disappointed!

Ordered two appetizers, two mains, two desserts - not one of the dishes impressed. Presentation was good but flavors were totally off - brioche appetizer with a pickled jalapeo flavor that completely overwhelmed the dish & our palate. Under-seasoned soup. Dry fish with equally dry side vegetables. A braised short rib that was a very cheap and unflavorful piece of meat. An olive oil cake that was sooo dry. And an mescal gelee that brought a bitter flavor to a sweet dish. And to top it all off, an expensive bill at the end.

For great Mexican-inspired food in the neighborhood opt for Nopalita or Padrecito instead.",723,Disappointed!,109705,3.0,http://www.opentable.com/la-urbana?rid=109705&tab=2&page=5
327,327,5501ba2dce17c917795f8961,"916 Kearny StreetSan Francisco, CA  94133",4.0,4.0,4.5,Cafe Zoetrope,"All around good experience.   Food great, service great and atmosphere OK for family and friends.  not romantic.  For history buffs great but wait staff were not educated to inform us of the history as I was told would happen.  Would go again as food was definitely worth eating.",279,Fun and Historical,109762,3.0,http://www.opentable.com/cafe-zoetrope?rid=109762&tab=2&page=1
328,328,5501ba2dce17c917795f8962,"916 Kearny StreetSan Francisco, CA  94133",4.0,4.0,4.5,Cafe Zoetrope,"Convenient to City Lights, this was our go-to place when a bunch of us were hanging out shopping for books. The pizzas and salads were much appreciated--tasty and fresh. Service was very good. The place was almost empty as it was early in the week, but that jus meant more servers working on our order! So good we went back later in the week. On our PLUS list!",360,Good little group meal,109762,4.0,http://www.opentable.com/cafe-zoetrope?rid=109762&tab=2&page=2
329,329,5501ba4fce17c917795f89ed,"360 Jessie StreetSan Francisco, CA  94103",5.0,4.0,4.1,The Cavalier,"Like all of their other restaurants, The Cavalier is a great dining experience. The food is delicious, interesting and accessible. The service is friendly and helpful. It's a good pick for a leisurely dinner or a speedy weekday lunch.",234,"Consistently good food, great service",109843,5.0,http://www.opentable.com/the-cavalier?rid=109843&tab=2&page=1
330,330,5501ba50ce17c917795f89ee,"360 Jessie StreetSan Francisco, CA  94103",3.0,3.0,4.1,The Cavalier,"Started with parking. First time at this restaurant so arrived at entrance with early reservation. Went in to ask where to park. I am somewhat handicapped and it was raining, hoped for valet. Took a long time before we could get any help. Was told we could park in public parking lot a little more than a block away or the adjoining hotel around the corner offered valet parking but did not offer discount for the restaurant. Forced to use valet. Seated in back room. Atmosphere seemed fun. Music was AWFUL AND LOUD! Requested twice the have the volume turned down. Waiter was not very friendly. Ordered cocktails, fried Brussels sprouts (very good), rabbit pie, fish and chips, and the famous ""Marlowe"" burger. The best food item was the chilled English pea salad that came with the burger. Overall only an okay experience.",824,Problems,109843,3.0,http://www.opentable.com/the-cavalier?rid=109843&tab=2&page=2
331,331,5501ba50ce17c917795f89ef,"360 Jessie StreetSan Francisco, CA  94103",5.0,4.0,4.1,The Cavalier,"Fun place to take friends from out of town. 
Great cocktails, food and wine!",76,Entertaining out of town guests,109843,4.0,http://www.opentable.com/the-cavalier?rid=109843&tab=2&page=3
332,332,5501ba50ce17c917795f89f0,"360 Jessie StreetSan Francisco, CA  94103",5.0,5.0,4.1,The Cavalier,Fantastic experience as always.  Great cocktail menu and apps are superb,72,Fantastic experience as always.  Great c...,109843,5.0,http://www.opentable.com/the-cavalier?rid=109843&tab=2&page=4
333,333,5501ba50ce17c917795f89f1,"360 Jessie StreetSan Francisco, CA  94103",5.0,5.0,4.1,The Cavalier,The food and service was excellent and rates as one of the best restaurants I've been too.,90,One of the Best,109843,5.0,http://www.opentable.com/the-cavalier?rid=109843&tab=2&page=5
334,334,5501ba50ce17c917795f89f2,"360 Jessie StreetSan Francisco, CA  94103",4.0,2.0,4.1,The Cavalier,"My disclaimer is perhaps I just don't like British food... The glowing reviews persuaded to give this new restaurant a try and while I wasn't quite sure what to expect, the experience was, unfortunately, disappointing. The lamb scrumpets were tasty but you can't really go wrong with slow cooked meat which is then battered and fried. In general, the food was too salty and greasy, and combinations were a bit strange (ground liver sauteed with asparagus and peas?!) The portions were pretty tiny but standard fare in restaurants such as this. Desserts, on the other hand- as other people have raved - were quite good.",618,service is great; food is awful,109843,3.0,http://www.opentable.com/the-cavalier?rid=109843&tab=2&page=6
335,335,5501ba51ce17c917795f89f3,"360 Jessie StreetSan Francisco, CA  94103",4.0,5.0,4.1,The Cavalier,"With it's great food, fun atmosphere and easy parking (5th & Mission Garage), The Cavalier is a perfect spot to meet friends for dinner. Our group of six got a little over-enthusiastic with the appetizers but still found room for entrees and dessert. The Scotch Egg was a huge hit, and you can't go wrong with the Sunday Chicken. The Beef Dipping Chips are life-changing. They must be fried in crack. Can't say that I would have sought out British cuisine, but The Cavalier hits all the right notes. Great time.",511,"With it's great food, fun",109843,5.0,http://www.opentable.com/the-cavalier?rid=109843&tab=2&page=7
336,336,5501ba51ce17c917795f89f4,"360 Jessie StreetSan Francisco, CA  94103",5.0,5.0,4.1,The Cavalier,Food was great! Service by the waiter and manager was attentive and relaxed! I definitely will be going back and suggest it to others!,134,Relaxed atmosphere with great food!,109843,4.0,http://www.opentable.com/the-cavalier?rid=109843&tab=2&page=8
337,337,5501ba51ce17c917795f89f5,"360 Jessie StreetSan Francisco, CA  94103",5.0,5.0,4.1,The Cavalier,"As my favorite Japanese restaurant is in Colombo, and my go-to Sri Lankan spot is in London, I've long suspected that best of any given nationality of cuisine is rarely located within that nation's borders. The Cavalier only reinforces that suspicion with its comprehensive and well executed menu representing a snapshot of old-world British cuisine, marrying the English tradition of straightforwardly delicious dishes with the Bay Area's penchant for fresh, top-notch ingredients. As the location is a stone's through from my office, I've brought guests here for breakfast, lunch and dinner. Heather, Hangk, Sam and the rest of the staff have made every single occasion we dined its own appropriately enchanting experience.",725,London in a box,109843,5.0,http://www.opentable.com/the-cavalier?rid=109843&tab=2&page=9
338,338,5501ba52ce17c917795f89f6,"360 Jessie StreetSan Francisco, CA  94103",4.0,4.0,4.1,The Cavalier,"We love Park Tavern and were thrilled to find the owners new restaurant 'The Cavalier'. Having lived in England for 6 years before moving to SF, i loved the British take on things. The service was great, menu very well put together ( I wanted to order everything).
The only things missing- baked beans with the English Breakfast, Marmite, English bacon.
We will go back, hopefully for the full English (when it has baked beans)!",428,Great find in the city,109843,4.0,http://www.opentable.com/the-cavalier?rid=109843&tab=2&page=10
