,Unnamed: 0,Unnamed: 0.1,_id,address,ambience_rating,food_rating,rating,rest_name,review,review_length,review_title,rid,service_rating,url
4457,4457,4457,55020f794b4f031faba58fb7,"340 Stockton StreetSan Francisco, CA  94108",5.0,5.0,4.7,Campton Place,"The dine about town was a great way to get to have some great food at this restauraunt, a restaurant that I would not normally visit. I enjoyed all of the dishes!",162,Dine About Town,30,5.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=5
4458,4458,4458,55020f794b4f031faba58fb8,"340 Stockton StreetSan Francisco, CA  94108",5.0,5.0,4.7,Campton Place,"On 30th of September we had amazing dinner experience at Campton Place restaurant in San Francisco, California. It is our family tradition to celebrate our Birthdays at lovely eating-places. Campton Place happened to be a marvelous venue to enjoy delicious menu and to celebrate my wifes birthday. We took three dishes menu and every plate carried an example of great taste. It was wine pairing that struck and impressed us most. The stunning revelation is the best words to describe our feelings rising with every glass of precisely chosen wine. Wed like to say a lot of thanks to every person at Campton Place who helped us to feel happy on 30th of September 2013. Anna and Oleg Paralyush, Moscow, Russia.",709,Fantastic birthday wine pairing,30,5.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=6
4459,4459,4459,55020f794b4f031faba58fb9,"340 Stockton StreetSan Francisco, CA  94108",4.0,4.0,4.7,Campton Place,Great place for lunch or dinner. The venue is lovely and quiet for conversation. We enjoy the dining room for lunch when shopping at Union Square.,146,Great place for lunch or dinner.,30,4.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=7
4460,4460,4460,55020f7a4b4f031faba58fba,"340 Stockton StreetSan Francisco, CA  94108",4.0,5.0,4.7,Campton Place,"Very quiet and I was only one of 3 diners in the restaurant (it was early on a Tuesday which may have explained it).
Food and wine pairings were wonderful and very well presented. Would definitely recommend and will revisit next time I'm in SF",243,Very quiet and I was only,30,4.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=8
4461,4461,4461,55020f7a4b4f031faba58fbb,"340 Stockton StreetSan Francisco, CA  94108",5.0,5.0,4.7,Campton Place,"Magnificent! Went here for a spectacular birthday lunch and each dish was perfect. The service was professional, warm and friendly, didn't miss a beat. We hadn't been here in a few years but based on the waiter (a recent Boston transplant) and the amazing food, we will be back soon. Everything was perfect.",307,Magnificent! Went here for,30,5.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=9
4462,4462,4462,55020f7a4b4f031faba58fbc,"340 Stockton StreetSan Francisco, CA  94108",5.0,5.0,4.7,Campton Place,"PERFECT Dinner, tried the 11 course sampler was the best food of our trip",73,AWESOME PLACE,30,5.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=10
4463,4463,4463,55020f7a4b4f031faba58fbd,"340 Stockton StreetSan Francisco, CA  94108",5.0,5.0,4.7,Campton Place,Delicious and interesting food. Fabulous and gigantic cocktails!,64,Fabulous and gigantic cocktails!,30,5.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=11
4464,4464,4464,55020f7a4b4f031faba58fbe,"340 Stockton StreetSan Francisco, CA  94108",5.0,5.0,4.7,Campton Place,"Had the Dine About Town 2012 lunch. Simply superb! I had only 2 courses, appetizer and entree. The Sunchoke veloute (a puree soup made from artichoke root) was the most delicious thing I have had and was perfectly balanced with wild mushrooms and bits of roasted rice. The beef short-rib was so tender, perfectly done, and packed with flavor served over pureed potatoes. It's the best deal I have ever had in all the Dine About Town meals over the many years. Service was impeccable. Highly recommend!",501,Just Perfect,30,5.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=12
4465,4465,4465,55020f7b4b4f031faba58fbf,"340 Stockton StreetSan Francisco, CA  94108",4.0,3.0,4.7,Campton Place,The special pork entree that was recommended fromt he server was disappointing. Was quite dry and not moist.,108,The special pork entree that,30,4.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=13
4466,4466,4466,55020f7b4b4f031faba58fc0,"340 Stockton StreetSan Francisco, CA  94108",5.0,5.0,4.7,Campton Place,"We had the tasting menu. All 6 courses plus the muse and the ""pallet cleanser"" between courses were excellent in terms of taste and my wife and I were both full at the end of the evening. The pace of the service was measured to allow for a relaxing evening. They were also very accomodating in swapping out one item due to a dietary restriction. This is one of the best tasting menu's I've had in a while and quite reasonable at $85/person. There was also a good selection of wines with bottles at a variety of price points.",524,We had the tasting menu.,30,4.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=14
4467,4467,4467,55020f7b4b4f031faba58fc1,"340 Stockton StreetSan Francisco, CA  94108",1.0,1.0,4.7,Campton Place,did the dine around menu nothing impressive. Food is what you could get in another restaurant for half the price if you go on a regular day. service was rushed. good for a promotion but never coming back for regular lunch.,222,did the dine around menu nothing,30,1.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=15
4468,4468,4468,55020f7b4b4f031faba58fc2,"340 Stockton StreetSan Francisco, CA  94108",1.0,1.0,4.7,Campton Place,"Small portions,salty food, very pricy and our server paul was nice but a complete disaster.
will give it another try when they not doing the dine around menu.",158,"Small portions,salty food,",30,3.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=16
4469,4469,4469,55020f7c4b4f031faba58fc3,"340 Stockton StreetSan Francisco, CA  94108",3.0,4.0,4.7,Campton Place,"wonderful food: well prepared and presented. Small dining space. Service was slow, though.",90,wonderful food: well prepared,30,4.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=17
4470,4470,4470,55020f7c4b4f031faba58fc4,"340 Stockton StreetSan Francisco, CA  94108",5.0,3.0,4.7,Campton Place,"Food has always been great for us there but the last visit somehow wasn't all that, maybe the head chef left by the time we were having lunch at 2:00 pm.",153,Food has always been great,30,4.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=18
4471,4471,4471,55020f7c4b4f031faba58fc5,"340 Stockton StreetSan Francisco, CA  94108",5.0,5.0,4.7,Campton Place,Food & wine were excellent. Ambience perfect. Great service.,60,Food & wine were excellent.,30,5.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=19
4472,4472,4472,55020f7c4b4f031faba58fc6,"340 Stockton StreetSan Francisco, CA  94108",5.0,1.0,4.7,Campton Place,"""We were extremely disappointed with the food. The Asparagus Apetiser was just two stems split and grilled no taste at all, carbonara was like eating in a hospital bland, tasteless. However the chicken curry was mindblowing. I dont think American cuisine is the chefs speciality.",280,"""We were extremely disappointed",30,3.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=20
4473,4473,4473,55020f7c4b4f031faba58fc7,"340 Stockton StreetSan Francisco, CA  94108",5.0,3.0,4.7,Campton Place,"Despite being there for DAT, the service was exceptional. The restaurant was cute and classy at the same time. I have to admit that my favorite part was the savory chocolate cake with peanut mousse. The starter and main course were delicious, but not mind boggling. Overall, from when we stepped into the restaurant until we had our last sip of wine, the experience was great.",376,"Despite being there for DAT,",30,4.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=21
4474,4474,4474,55020f7d4b4f031faba58fc8,"340 Stockton StreetSan Francisco, CA  94108",5.0,5.0,4.7,Campton Place,"We had Christmas luncheon here, which featured a prix fixe menu and wine pairing, so I did not see the usual menu and wine list. The meal, however, was spectacular, and the wine pairing excellent. Service was perfect-friendly, but not too much so, and quite professional and anticipatory. Definitely a special-occasion place for us (total for two, including wines, champagne, coffee = close to $500), but I'm sure we'll be back.",428,We had Christmas luncheon,30,5.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=22
4475,4475,4475,55020f7d4b4f031faba58fc9,"340 Stockton StreetSan Francisco, CA  94108",5.0,4.0,4.7,Campton Place,"This was a great dinning experience. Over the years Campton Place has had its greta food and at times not worth it, but thi chef has been very successful in raising the standards. Every dish was outstanding. Service was great, unobtrusive but very attentive when needed.",270,This was a great dinning experience,30,5.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=23
4476,4476,4476,55020f7d4b4f031faba58fca,"340 Stockton StreetSan Francisco, CA  94108",3.0,1.0,4.7,Campton Place,Never going back to that restaurant was given the regular brunch menu for mothers day brunch at triple the price. For a special occasion chefs talent if any could have been appreciated.,185,Never going back to that restaurant,30,3.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=24
4477,4477,4477,55020f7d4b4f031faba58fcb,"340 Stockton StreetSan Francisco, CA  94108",4.0,4.0,4.7,Campton Place,We went for a birthday celebration and the birthday girl loved it.,66,We went for a birthday celebration,30,4.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=25
4478,4478,4478,55020f7e4b4f031faba58fcc,"340 Stockton StreetSan Francisco, CA  94108",4.0,2.0,4.7,Campton Place,"The restaurant is beautiful and soothing - sorry I can't say that about the food. I ordered the chicken curry expecting something wonderful considering the chef is Indian and the hotel is under Indian ownership. The dish was the most bland, rubbery cubed chicken/tomato sauce concoction ever. Most disappointing. My friend had the sea bass which she said was also so-so. However, we did enjoy the key lime parfait dessert. It was more ample than the lunch and very tasty. We would not return to this restaurant.",511,The restaurant is beautiful,30,5.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=26
4479,4479,4479,55020f7e4b4f031faba58fcd,"340 Stockton StreetSan Francisco, CA  94108",5.0,4.0,4.7,Campton Place,"Can't flaunt the food - very delicious. Waiters were very pleasant.
The surroundings were soft and well-decorated ... but next time I might want to choose a window-side table - a bit dark in there.
More vibrant/kinetic music can always help an already pleasant place to have brunch.",282,Can't flaunt the food - very,30,4.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=27
4480,4480,4480,55020f7e4b4f031faba58fce,"340 Stockton StreetSan Francisco, CA  94108",5.0,4.0,4.7,Campton Place,We were celebrating a birthday and a rare visit with an out-of-town friend.  Wine and champagne were two of our favorites.  We were very happy with the food and service.  A perfect spot for a special occasion.,209,We were celebrating a birthday,30,4.0,http://www.opentable.com/campton-place?rid=30&tab=2&page=28
4481,4481,4481,55020fa84b4f031faba59092,"233 Fillmore StSan Francisco, CA  94117",4.0,5.0,3.9,Indian Oven - Haight,Beautiful little restaurant with great food. I've been coming here for 20 years. It's my fave Indian restaurant in the city.,124,Beautiful little restaurant with great f...,30037,4.0,http://www.opentable.com/indian-oven-haight?rid=30037&tab=2&page=1
4482,4482,4482,55020fa84b4f031faba59093,"568 Sacramento StreetSan Francisco, CA  94111",5.0,5.0,4.0,Wexler's,"I love Wexler's -- food and cocktails are divine.  They smoke their own bourbon and cherries, so their Manhattan is incredible.  The food is creative, prepared and served with care and pride.  Took two of our foodiest (should be an adjective here in SF if it's not) friends on Sat night and they adored it.",306,Fabulous Food and the BEST Manhattan on the Planet,30043,4.0,http://www.opentable.com/wexlers?rid=30043&tab=2&page=1
4483,4483,4483,55020fa84b4f031faba59094,"568 Sacramento StreetSan Francisco, CA  94111",4.0,4.0,4.0,Wexler's,We had the po boy and the chicken-fried portobello sandwiches. Both were amazing. Nice place for a late lunch to catch up with a friend. I'll be back.,150,We had the po boy and the,30043,3.0,http://www.opentable.com/wexlers?rid=30043&tab=2&page=2
4484,4484,4484,55020fa94b4f031faba59095,"568 Sacramento StreetSan Francisco, CA  94111",4.0,5.0,4.0,Wexler's,"Small, spare decor, but the food is outstanding, and just that little bit different; a little taste of the South, New Orleans variety.",134,Go for the food!,30043,3.0,http://www.opentable.com/wexlers?rid=30043&tab=2&page=3
